Customer_ID,Age,Gender,Region,Annual_Income,Years_as_Customer,Email_Opt_In,Promotion_Response,Num_Campaigns_Received,Num_Campaigns_Clicked,Website_Visits_Per_Month,App_Usage_Hours_Month,Social_Media_Engagement_Score,Total_Spend,Num_Purchases_Last_Year,Avg_Order_Value,Discount_Usage_Rate,Customer_Satisfaction_Score,Support_Tickets_Raised,Loyalty_Program_Member,Preferred_Channel,Last_Purchase_Days_Ago,Target_Churn
CUST10237,40,Female,Central,55076.42,0.2,Yes,Responded,2,0,9,,81.9,923.33,14,65.95,0.188,4.1,1,No,In-Store,47,No
CUST10903,53,Other,South,37898.2,2.7,Yes,Unsubscribed,11,2,6,7.1,86.8,549.96,2,274.98,0.215,3.9,0,No,Online,34,Yes
CUST10683,44,Male,Central,18062.95,0.2,Yes,Responded,6,2,13,,30.1,1025.75,8,128.22,0.171,10,3,No,Online,3,No
CUST10273,38,Male,South,88991.62,7.1,No,Ignored,5,1,11,4.7,17.2,763.71,11,69.43,0.236,4.6,3,Yes,In-Store,34,No
CUST10987,49,Female,East,69248.88,4.9,Yes,Ignored,9,2,6,0.4,53.6,784.7,9,87.19,0.436,5.6,1,Yes,In-Store,41,Yes
CUST10632,36,Male,South,61640.6,0.5,Yes,Ignored,6,3,7,0.3,38.1,1121.94,4,280.48,0.031,7.6,3,No,Online,29,No
CUST10194,40,Female,South,57365.65,11.1,no,Ignored,10,3,6,10.6,68.1,1410.3,10,141.03,0.585,6.2,6,Yes,Mobile App,1,No
CUST10513,27,Female,East,61477.43,1.8,Yes,Ignored,7,2,12,2.1,,1869.28,7,267.04,0.204,7.1,1,Yes,In-Store,3,No
CUST10614,67,Male,West,119235.11,0.5,No,Ignored,8,2,9,,,746.22,5,149.24,0.161,8.9,1,Yes,Online,62,Yes
CUST10431,18,Female,West,46416.38,7.7,No,Responded,6,3,7,5.8,56.9,549.2,7,78.46,0.17,6.7,3,No,In-Store,83,No
CUST10674,21,Male,West,31100.98,4.1,No,Unsubscribed,8,2,6,1.4,28.2,627.4,12,52.28,0.128,6.4,1,No,In-Store,10,No
CUST10895,46,Female,South,56682.06,4.5,No,Ignored,10,0,9,4,72.4,981.43,12,81.79,,4.7,2,No,Online,44,Yes
CUST10209,75,FEMALE,Central,47253.5,0.7,Yes,Ignored,6,1,8,0.8,1.5,331.38,12,27.62,0.319,8.2,1,Yes,In-Store,30,No
CUST10162,52,Male,South,40262.6,9.4,Yes,Ignored,7,2,8,1.1,74.4,327.07,11,29.73,0.287,8.1,0,No,Online,90,Yes
CUST10635,18,Male,South,53656.19,7.7,No,Ignored,6,2,11,1.9,31.3,955.32,6,159.22,0.381,5.9,3,Yes,Online,86,Yes
CUST10963,47,Female,West,75718.95,3.2,Yes,Unsubscribed,7,3,8,1.1,10.9,1922.33,11,174.76,0.487,7.8,3,No,Mobile App,23,Yes
CUST10915,41,Female,North,40460.81,0.4,No,Unsubscribed,8,1,6,0.3,96.7,385.97,11,35.09,0.403,5.5,2,No,Online,37,Yes
CUST10087,42,Male,Central,98998.33,2.1,Yes,Responded,7,1,8,0.2,48.7,478.71,6,79.78,0.259,5.3,2,No,Mobile App,8,No
CUST10345,41,Male,West,64759.62,0.7,Yes,Responded,8,1,10,2.6,35.7,2017.37,9,224.15,0.102,10,3,No,Mobile App,30,No
CUST10967,60,Female,South,42661.57,0.2,Yes,Ignored,6,1,7,3.7,58.6,409.61,17,24.09,0.05,6.9,1,Yes,Online,109,No
CUST10717,40,Female,West,32799.31,1.4,Yes,Ignored,7,3,8,1.4,58.3,790.33,14,56.45,0.268,5.9,1,Yes,In-Store,14,No
CUST10190,33,Male,Central,60667.96,8.4,Yes,Ignored,2,1,8,14.3,35.5,385.93,8,48.24,0.178,6.5,0,Yes,Online,141,No
CUST10752,26,Female,South,80911.73,0.8,No,Ignored,7,4,6,1.4,51.5,1160.11,4,290.03,0.508,8.2,0,No,Online,61,No
CUST10178,35,Female,West,59734.77,1.9,No,Ignored,6,3,12,0.5,47.8,522.97,8,65.37,0.311,7.5,1,Yes,Online,10,No
CUST10556,32,Female,South,49941.2,7.9,Yes,Ignored,4,1,4,,53.2,513.96,13,39.54,0.389,5.8,0,No,Mobile App,9,No
CUST10825,55,Male,Central,49108.96,2.9,Yes,Ignored,3,1,3,1.9,49.7,473.87,5,94.77,0.121,7.1,1,Yes,In-Store,29,No
CUST10392,22,Male,South,63275.01,10,Yes,Ignored,7,2,13,9.6,45,1085.26,12,90.44,0.517,2.5,1,No,Online,47,No
CUST10822,66,Female,South,32412.47,0.4,Yes,Ignored,6,0,9,11.7,82.5,1176.7,9,130.74,0.159,8.6,1,No,Online,28,No
CUST11158,50,Male,East,46970.13,10.1,Yes,Ignored,9,2,6,1.3,55.5,558.7,7,79.81,0.648,9.1,0,No,Online,25,No
CUST10803,32,Female,North,32586.53,0.1,Yes,Ignored,4,2,9,1.6,67.6,1478.3,6,246.38,0.106,7.2,2,No,Online,23,No
CUST11012,63,Female,North,89506.68,9.7,yes,Ignored,8,1,6,0.7,34.7,1333.53,6,222.26,0.14,5.3,0,No,In-Store,2,Yes
CUST10818,39,Male,East,34158.85,1.9,Yes,Unsubscribed,3,0,9,1.7,5.3,1081.77,7,154.54,0.24,7.8,1,No,Online,7,Yes
CUST11148,57,Female,North,38395.13,1,Yes,Ignored,7,2,7,5.3,0.5,1375.96,10,137.6,0.595,6.3,4,No,Mobile App,2,No
CUST11003,30,MALE,Central,61660.72,2.9,Yes,Ignored,7,1,10,4.7,38.1,690.03,10,69,0.113,10,2,No,Online,2,No
CUST10511,37,Female,Central,70498.14,2.4,Yes,Responded,3,0,9,5.9,31.4,845.45,9,93.94,0.271,6.2,2,No,Mobile App,104,Yes
CUST10893,52,Female,Central,76905.43,3.8,No,Ignored,3,0,5,10.6,35.9,1080.6,6,180.1,0.343,6,1,No,Online,12,No
CUST10439,37,Female,South,72602.89,1,Yes,Ignored,7,4,5,2.1,58.1,506.46,9,56.27,0.494,7.8,0,Yes,In-Store,7,No
CUST10728,32,Female,Central,42851.1,0.6,Yes,Unsubscribed,10,2,8,2.1,56.6,1885.23,10,188.52,0.531,6.8,0,No,In-Store,29,Yes
CUST10471,18,Female,West,126171.14,0.5,No,Ignored,3,0,10,1.3,24.7,234.28,8,29.28,0.113,6.8,0,No,Online,4,No
CUST10398,37,Male,Central,26618.91,0.1,No,Unsubscribed,4,1,7,19.7,8.8,1322.87,7,188.98,0.628,5.7,0,No,In-Store,56,Yes
CUST10854,55,Male,North,73864.88,2.9,Yes,Ignored,5,2,6,2.6,17.2,332.26,11,30.21,0.164,8.5,1,No,Online,39,No
CUST10035,23,Female,West,47855.2,1.3,No,Ignored,6,2,7,1.1,,338.77,9,37.64,0.413,6.1,2,No,In-Store,27,Yes
CUST11008,51,FEMALE,North,68416.85,4.8,Yes,Responded,3,1,4,9.7,91.6,1286.3,11,116.94,0.324,10,2,Yes,Mobile App,60,No
CUST10608,18,Male,West,49614.27,1.3,Yes,Unsubscribed,5,2,16,4.9,90.9,2523.9,7,360.56,0.467,5.9,3,No,Mobile App,23,Yes
CUST11038,41,Male,East,99873.63,2.8,No,Responded,8,1,8,3.2,4.4,463.11,8,57.89,0.461,7.3,3,No,Online,255,Yes
CUST10808,53,Female,South,102707.75,3.9,Yes,Responded,5,0,7,1.8,82.9,991.89,8,123.99,0.335,5.5,0,No,Online,71,Yes
CUST10043,34,Other,Central,19994.24,0.9,Yes,Ignored,4,2,5,0.3,87.3,457.52,7,65.36,0.315,6.7,1,No,In-Store,25,Yes
CUST10261,37,Male,North,46343.75,3.6,Yes,Ignored,3,0,8,,42.2,932.92,11,84.81,0.514,8,1,No,Mobile App,12,No
CUST10814,50,Male,North,30695.18,2,Yes,Ignored,12,4,5,5.3,31.5,328.58,13,25.28,0.116,4.8,2,Yes,Online,23,No
CUST10429,18,Male,Central,75949.56,0.2,No,Ignored,5,2,8,2.7,70.5,922.22,12,76.85,0.586,5.6,1,No,Online,36,Yes
CUST10228,29,Female,West,53361.32,5.8,Yes,Unsubscribed,11,4,10,12.3,46.1,1186.65,13,91.28,0.264,6,1,Yes,Online,13,No
CUST10724,40,Female,East,65582.52,5.8,Yes,Responded,2,1,8,6,65,998.5,9,110.94,0.258,8.7,1,No,Online,40,No
CUST10005,35,Female,South,97597.35,0.2,No,Ignored,10,2,5,2.7,13.6,744.18,10,74.42,0.459,5.6,0,No,In-Store,162,Yes
CUST11173,37,Female,South,70116.24,2,Yes,Responded,5,1,4,8.2,59.2,792.05,6,132.01,0.36,7.6,2,Yes,Mobile App,1,Yes
CUST10791,40,Male,North,50515.79,1,No,Responded,8,3,7,3.4,60.4,1000.69,10,100.07,0.388,3.8,1,Yes,In-Store,79,No
CUST11197,45,Female,North,,12.7,Yes,Responded,12,4,10,0.2,56,1150.29,7,164.33,0.292,5.4,1,No,Online,69,Yes
CUST11111,41,Female,West,70037.89,2.6,Yes,Ignored,3,1,7,0.1,65.5,977.12,10,97.71,0.192,5.6,0,No,In-Store,51,No
CUST10585,41,Female,North,55759.56,8.2,Yes,Responded,6,3,5,1.1,25,1025.24,5,205.05,0.092,5.1,3,No,Mobile App,21,No
CUST10727,42,Female,West,15796.63,0.2,Yes,Ignored,7,3,7,1.9,75,639.18,9,71.02,0.284,4.6,0,No,Online,5,Yes
CUST10318,42,Male,North,93887.14,2,Yes,Unsubscribed,4,2,6,3.7,75.7,1415.93,9,157.33,0.173,4.5,0,Yes,Online,58,Yes
CUST10629,51,Female,North,76134.92,2.3,Yes,Ignored,9,3,6,1.6,8.5,364.15,14,26.01,0.405,5.8,2,Yes,Online,63,No
CUST11104,51,Male,East,27111.64,1,Yes,Ignored,4,1,6,11,11.7,16820.18821,15,48.12,0.226,5.8,0,Yes,In-Store,9,No
CUST10034,48,Female,Central,31985.37,1.7,Yes,Ignored,4,2,7,4.4,18.4,1875.43,5,375.09,0.243,6.9,3,Yes,Mobile App,10,No
CUST10312,48,Female,South,60761.2,0.8,Yes,Responded,9,0,8,1.6,3.1,1665.61,5,333.12,0.198,8.2,2,Yes,Online,8,Yes
CUST11188,45,Other,South,85167.14,1.8,No,Ignored,2,1,12,6.8,44.8,575.9,7,82.27,0.31,3.1,1,No,Online,5,No
CUST10075,48,Other,South,59927.31,6.9,Yes,Ignored,4,1,9,5.3,22.4,952.5,9,105.83,0.714,7.6,2,No,Mobile App,60,No
CUST10173,42,MALE,West,98649.41,0.6,Yes,Ignored,10,2,12,0.5,90.6,898.35,7,128.34,0.264,4.6,2,No,Online,44,No
CUST10094,33,Female,Central,41252.59,0.6,Yes,Ignored,7,2,14,5.1,11,1409.15,8,176.14,0.128,7,0,Yes,Online,73,No
CUST10051,33,Female,North,,1.2,Yes,Unsubscribed,5,2,7,5.9,5.1,1736.39,8,217.05,0.372,6.8,1,No,Mobile App,30,Yes
CUST10551,36,Male,West,,8.5,Yes,Responded,3,1,7,7.8,16.2,602.85,11,54.8,0.318,10,0,No,Online,16,No
CUST10788,37,Male,South,36174.74,3.3,Yes,Responded,7,2,6,2.5,79.7,1163.15,13,89.47,0.21,4.7,0,No,Online,45,No
CUST11070,37,Female,West,76678.49,3.8,Yes,Ignored,10,4,7,21.7,58.1,420.53,12,35.04,0.419,8.2,1,No,Online,9,No
CUST10419,39,Male,North,32097.95,3.4,Yes,Responded,8,1,4,5.1,89.9,1625.49,13,125.04,0.252,4.6,2,No,Mobile App,33,Yes
CUST10747,29,Male,North,31053.3,2.7,No,Ignored,4,3,8,0.5,93.7,375.38,11,34.13,0.298,9.1,1,Yes,Online,7,No
CUST10220,66,Male,Central,70069.79,0.6,Yes,Ignored,5,1,11,0.3,8.2,1440.85,12,120.07,0.146,7.3,1,No,Online,21,No
CUST10508,39,Male,West,79473.37,16.8,Yes,Ignored,8,2,8,1.2,39.5,326.44,10,32.64,0.558,6,3,No,Online,37,Yes
CUST10710,41,Male,West,84167.68,3.1,Yes,Ignored,0,0,4,11.1,11.1,632.45,11,57.5,0.267,7.7,2,Yes,Mobile App,36,No
CUST11051,43,Male,East,45049.32,14.8,Yes,Ignored,8,1,11,0.4,43.8,1556,11,141.45,0.285,3.9,0,No,Online,63,No
CUST10607,23,Male,North,,7.3,No,Ignored,8,2,8,,69,1658.06,12,138.17,0.135,4.2,0,No,Online,37,Yes
CUST10387,61,Female,East,36602.12,0.4,No,Responded,6,1,8,0.9,26.2,1173.3,7,167.61,0.508,8.6,1,Yes,Online,75,No
CUST10093,34,Female,West,104713.31,0.6,Yes,Ignored,6,2,5,6.5,38.9,768.78,8,96.1,0.244,10,1,No,Mobile App,86,No
CUST10751,22,Male,West,96308.41,4.4,Yes,Ignored,5,2,10,0.2,56.8,909.54,8,113.69,0.291,6.9,1,No,Online,26,No
CUST11177,37,Male,North,56349.4,3.3,Yes,Unsubscribed,11,1,5,0.3,13.8,1627.62,8,203.45,0.159,7.7,0,Yes,Online,20,No
CUST10651,52,Male,East,70246.43,10.4,No,Ignored,8,1,8,3.7,56.3,535.16,8,66.9,0.313,8.3,0,No,Online,67,No
CUST10148,44,Male,East,42616.06,0.9,Yes,Ignored,8,2,9,4,19.3,880.2,10,88.02,0.121,8.2,1,Yes,Online,1,Yes
CUST10753,51,Female,West,70411.01,4.1,Yes,Ignored,6,1,14,0.3,25.5,490.05,10,49,0.321,5.2,1,No,Online,12,No
CUST10482,19,Male,East,38224.17,5.1,No,Responded,11,7,13,2.8,28.1,900.15,8,112.52,0.503,6.6,3,No,Online,8,No
CUST10402,38,Male,East,39541.8,1.6,Yes,Ignored,5,1,4,,51.1,1945.54,8,243.19,,10,1,Yes,Online,24,No
CUST10249,43,Male,South,88721.24,8.5,Yes,Ignored,9,1,5,3.5,32.1,1858.5,9,206.5,,4.2,1,No,Online,45,Yes
CUST10340,28,Female,East,52895.14,1,Yes,Responded,7,2,8,3.9,74.4,749.47,6,124.91,0.274,4.7,2,No,In-Store,16,No
CUST10905,39,Male,North,70556.33,4.8,Yes,Responded,10,3,7,1.3,57.1,466.31,17,27.43,0.261,8.4,1,Yes,Online,1,No
CUST10200,42,Female,South,47146.24,3,Yes,Responded,8,1,8,1.5,,302.41,14,21.6,0.536,3.6,0,No,Mobile App,1,No
CUST10841,46,Female,North,78484.51,9.3,no,Responded,6,2,9,1.7,75.8,354.47,8,44.31,0.392,8.7,1,No,Online,66,Yes
CUST10091,50,Female,South,56782.12,1.2,Yes,Ignored,5,2,10,1.3,82.3,1207.76,8,150.97,0.372,6.9,3,No,Mobile App,16,No
CUST10732,43,Male,North,71559.41,0.2,Yes,Ignored,7,1,8,0.5,77.1,872.8,7,124.69,0.243,6.8,0,No,Online,18,No
CUST10540,48,Female,Central,32075.56,1.7,Yes,Responded,7,3,6,0.3,37.8,163.7,10,16.37,0.355,8.1,1,No,In-Store,17,No
CUST10691,52,Male,Central,43449.36,7.3,No,Ignored,12,2,9,1.4,74.7,812.72,5,162.54,0.085,5.4,0,No,In-Store,97,Yes
CUST10584,40,Female,North,,1.1,No,Responded,2,0,4,1.5,39.9,473.01,13,36.39,0.013,3.8,0,Yes,Online,17,Yes
CUST10442,18,Female,South,36828.21,4.5,Yes,Ignored,3,1,7,6.7,75.6,1016.76,10,101.68,,7.6,1,Yes,Mobile App,27,No
CUST10609,56,Male,South,43178.14,0.3,No,Responded,4,1,13,6.1,16.2,699.7,12,58.31,0.587,4.7,1,No,In-Store,31,No
CUST11187,35,Female,East,36877.42,1.9,No,Responded,6,3,6,3.7,36.5,1393.51,3,464.5,0.088,5.6,1,Yes,Online,9,No
CUST10280,39,Female,West,27418.04,7.5,Yes,Ignored,8,3,9,1.6,33,362.5,6,60.42,0.391,7.4,0,No,Online,82,No
CUST10410,47,Female,West,52168.73,,Yes,Responded,4,0,8,4.2,74.9,661.36,4,165.34,0.101,6.6,1,No,Online,36,No
CUST11048,56,Male,East,76540.37,0.9,Yes,Responded,6,1,13,6.1,78.8,867.56,6,144.59,0.158,8.2,1,Yes,Online,84,No
CUST11033,46,Female,South,50109.21,4.9,No,Ignored,6,1,10,12.8,25.2,491.65,8,61.46,0.335,8.8,0,Yes,In-Store,60,No
CUST10568,18,Male,East,73624.22,3.3,Yes,Unsubscribed,8,3,6,0.4,8.4,200.64,6,33.44,0.535,5.7,0,Yes,In-Store,5,No
CUST10883,51,Female,North,72339.96,1.8,Yes,Ignored,5,1,6,2.3,13.3,2124.61,9,236.07,0.324,6.3,3,No,Online,3,No
CUST10694,45,Female,North,43004.13,2.7,No,Unsubscribed,4,1,8,0.8,97.1,596.31,9,66.26,0.668,6.6,1,No,Mobile App,40,No
CUST11152,30,Female,South,28581.84,1.5,Yes,Ignored,4,0,5,,63.7,1316.53,10,131.65,0.272,5.1,0,Yes,In-Store,50,No
CUST10687,34,Female,South,72773.71,5,No,Responded,6,2,6,3.1,96.9,619.7,8,77.46,0.229,5,3,No,Online,99,Yes
CUST10335,36,Female,East,69893.21,5.1,Yes,Ignored,10,8,11,0.2,89.2,1004.14,10,100.41,0.261,7.1,4,No,In-Store,11,No
CUST10642,35,Male,South,,11.9,Yes,Responded,2,0,6,0.8,3,696.22,12,58.02,0.399,5.8,3,Yes,Mobile App,2,No
CUST10314,54,Male,East,148286.02,9.6,Yes,Ignored,4,0,14,1.2,85.5,672.97,10,67.3,0.287,7.1,0,No,In-Store,38,No
CUST10782,43,Male,South,88721.77,2.7,Yes,Ignored,8,4,9,4.6,44,1009.35,9,112.15,0.164,5.3,1,No,In-Store,68,No
CUST10891,44,Male,North,143533.94,5.8,Yes,Responded,6,2,7,0.2,54.1,894.25,11,81.3,,7.2,3,No,Online,156,No
CUST11149,28,Male,West,31552.04,9.9,No,Ignored,2,0,6,2.4,30.3,1136.14,7,162.31,0.192,7.6,1,No,Mobile App,7,Yes
CUST11011,40,Female,West,52367.79,0.2,Yes,Unsubscribed,6,1,10,0.4,74.5,849.61,4,212.4,0.346,8,0,No,In-Store,8,No
CUST10506,31,Female,South,49531.59,0.4,Yes,Ignored,4,1,10,,98.4,962.9,13,74.07,0.074,5.7,0,No,Mobile App,57,No
CUST11193,42,Male,Central,43166.68,0.8,No,Ignored,3,0,17,8.6,92.1,739.36,19,38.91,0.308,4.5,3,Yes,Online,72,No
CUST10133,44,Other,Central,31107.28,0.4,No,Ignored,11,1,9,7.7,89.7,495.28,7,70.75,0.097,8.3,0,Yes,Online,24,No
CUST10092,30,Female,South,24491.2,1.2,No,Unsubscribed,4,1,4,1.3,82.5,1091.39,9,121.27,0.31,5,0,No,In-Store,146,Yes
CUST10834,38,Female,South,102313.13,0.5,Yes,Responded,7,1,8,5.4,17.5,758.1,9,84.23,0.278,6.2,0,Yes,Mobile App,64,Yes
CUST10592,44,Female,Central,45879.27,1,No,Ignored,6,3,11,1,7.3,1154.29,8,144.29,0.2,5.5,2,No,Online,14,Yes
CUST11176,18,Male,Central,116178.02,6,Yes,Responded,8,2,5,2.8,34.6,1114.77,10,111.48,0.479,5.8,3,No,Online,134,Yes
CUST11036,23,Female,West,33714.9,,Yes,Ignored,8,1,12,3.7,18.8,1480.25,8,185.03,0.103,3.3,3,No,In-Store,19,No
CUST10394,52,Female,East,92197.06,4,No,Ignored,4,2,8,1.9,33.3,735.97,12,61.33,0.108,5.5,2,No,Online,16,No
CUST11041,32,Female,Central,,6.4,No,Responded,6,2,10,3.7,84.6,793.36,6,132.23,0.281,5.8,1,No,In-Store,11,No
CUST11140,34,Female,East,36353,1,Yes,Responded,3,1,11,16.4,69.1,842.63,11,76.6,0.492,8.7,1,Yes,Online,17,No
CUST10575,18,Male,East,70788.39,2.7,Yes,Responded,6,2,6,1.2,64,676.01,9,75.11,0.052,7,1,No,Online,166,Yes
CUST10573,35,Female,North,58262.04,8.3,Yes,Ignored,7,3,6,1.5,54.5,2207.3,7,315.33,0.153,,0,No,In-Store,14,No
CUST10278,39,Male,Central,34135.18,0.5,Yes,Ignored,5,2,5,0.8,21.3,1334.15,14,95.3,0.12,9,0,No,In-Store,109,No
CUST10735,44,Male,Central,38491.27,1.8,Yes,Ignored,6,3,9,1.4,57.6,626.46,6,104.41,0.284,7.8,3,No,In-Store,37,No
CUST11030,35,Male,West,52863.03,1.5,Yes,Responded,3,1,8,6.1,31.8,985.12,6,164.19,0.118,7.3,1,Yes,Online,6,No
CUST10279,33,Other,East,48952.11,0.9,No,Unsubscribed,8,0,7,0.1,36.4,964.42,2,482.21,0.417,5,0,No,In-Store,15,Yes
CUST10639,22,Female,East,63884.46,1.2,Yes,Ignored,6,1,4,3.4,90.9,494.55,5,98.91,0.283,7.9,3,No,Online,49,No
CUST10337,34,Male,West,81316.98,1.7,Yes,Ignored,4,1,10,9,73.3,1366.68,3,455.56,0.274,6.4,0,No,In-Store,37,No
CUST10227,25,Male,North,32928.88,7.9,No,Unsubscribed,3,1,6,0.6,47.6,371.47,6,61.91,,5.3,2,No,Mobile App,4,Yes
CUST10698,49,Male,West,127368.66,2.4,No,Ignored,5,1,6,1.7,30.1,502.81,8,62.85,0.182,3.6,1,Yes,Mobile App,70,Yes
CUST10008,32,Female,South,57078.13,3.5,No,Ignored,6,2,6,6.9,35.2,771.74,7,110.25,0.164,8.2,0,Yes,Online,29,No
CUST10085,32,Female,South,76851.27,0.3,Yes,Ignored,4,2,9,1,23.2,1143.47,13,87.96,0.241,9,0,Yes,Online,5,No
CUST11042,51,Female,North,71955.65,0.1,No,Responded,9,1,11,2.2,34.8,793.23,8,99.15,0.188,,2,No,In-Store,12,Yes
CUST10885,60,Male,South,84592.91,2.2,Yes,Responded,3,0,8,0.7,11.8,1228.54,5,245.71,0.275,9.7,1,No,Mobile App,89,No
CUST10068,42,Other,East,22926.05,10.1,Yes,Ignored,9,1,9,8.1,24.8,796.7,9,88.52,0.445,8.8,0,No,Online,25,No
CUST11096,39,Male,North,33990.29,3.8,Yes,Unsubscribed,5,2,13,4.6,10.9,1237.58,9,137.51,0.285,6,2,No,Online,10,Yes
CUST10096,42,Male,East,101408.72,5.5,Yes,Unsubscribed,8,3,15,4,65.6,734.39,8,91.8,,6,1,No,Online,100,Yes
CUST10341,41,Other,South,,0.8,Yes,Ignored,6,1,4,2,93.2,2176.55,2,1088.28,0.213,4.5,3,Yes,In-Store,11,Yes
CUST10121,27,Female,South,76370.27,2.8,No,Ignored,8,1,12,4.1,74,977.73,6,162.96,0.2,2,1,Yes,In-Store,39,No
CUST10156,60,Male,East,46157.36,0.8,Yes,Unsubscribed,3,1,6,1.5,50.3,2145.51,8,268.19,0.379,6.8,1,No,In-Store,61,Yes
CUST11043,38,Female,North,110008.6,1.6,No,Responded,4,1,4,1.9,34.8,1187,16,74.19,0.383,7.4,0,Yes,Online,33,No
CUST10925,20,Female,North,55374.16,7.9,no,Ignored,2,0,9,3.3,2.3,1381.42,5,276.28,0.179,6.2,2,Yes,Online,170,Yes
CUST10971,30,Female,South,81740.96,0.1,Yes,Responded,7,2,16,1.5,33.1,1258.33,6,209.72,0.252,8,2,Yes,In-Store,49,No
CUST10633,33,Male,South,62283.4,2,Yes,Responded,7,0,10,3,10,1734.67,7,247.81,0.079,8,0,No,Mobile App,39,No
CUST10470,35,Male,West,65950.3,3.9,Yes,Responded,3,0,6,23.1,79,999.53,14,71.4,0.143,6.2,1,No,Mobile App,52,No
CUST10557,33,Male,South,19904.88,12.5,Yes,Ignored,12,4,7,2,74.8,568.9,10,56.89,0.306,9,1,No,Mobile App,81,No
CUST10723,47,Male,West,84272.52,0.1,Yes,Ignored,3,2,9,3.4,77.8,1228.88,11,111.72,0.093,5.9,2,No,Online,11,No
CUST10293,48,Male,Central,31800.55,1.8,Yes,Ignored,5,2,9,0.2,61.7,1324.03,8,165.5,0.02,7.6,0,No,Mobile App,52,No
CUST10772,46,Female,South,63171.64,3.6,No,Unsubscribed,1,0,7,7.6,75.2,392.45,16,24.53,,8.2,2,Yes,Online,28,No
CUST10414,42,Female,South,50594.65,2,No,Ignored,4,1,5,3,19,1223.87,8,152.98,0.498,5.8,3,No,Online,35,No
CUST11039,51,Female,South,59056.5,5,No,Ignored,6,1,8,0.7,12.7,1205.43,13,92.73,0.33,5.8,2,No,Mobile App,170,Yes
CUST11136,52,Male,Central,52839.54,0.4,No,Responded,6,2,9,2.7,10.2,1531.42,8,191.43,0.144,8.7,2,No,Online,37,No
CUST10164,50,Female,West,42915.64,2.5,Yes,Unsubscribed,4,0,9,3.8,49.1,292.37,13,22.49,0.071,5.8,3,No,Online,43,Yes
CUST10120,47,Male,South,52226.36,6.7,No,Unsubscribed,5,1,9,5,62.1,1870.99,12,155.92,0.207,8,1,No,In-Store,14,No
CUST10696,42,Female,Central,74471.16,2.3,Yes,Unsubscribed,3,2,9,0.1,65.7,900.48,9,100.05,,6.3,1,No,In-Store,4,Yes
CUST10282,57,Other,North,121008.01,4.9,Yes,Responded,8,1,6,6.2,99.3,980.58,8,122.57,0.229,7.2,1,No,Mobile App,74,No
CUST10364,46,Other,West,38524.63,3.1,No,Ignored,8,5,10,0.8,65.3,609.34,3,203.11,0.309,8.2,2,No,In-Store,77,No
CUST10746,40,Male,West,,2.3,Yes,Unsubscribed,6,2,3,5.7,39.6,915.14,6,152.52,0.332,4.9,1,Yes,In-Store,13,Yes
CUST10310,35,Female,North,92921.45,5.2,Yes,Unsubscribed,5,1,8,0.1,75.9,878.96,7,125.57,0.71,5,2,No,Online,32,Yes
CUST10510,41,Female,South,9936.03,0.8,Yes,Responded,7,1,10,0.9,3.3,2007.24,12,167.27,0.153,5.3,0,Yes,In-Store,45,No
CUST10179,71,Other,Central,108101.72,2.1,Yes,Ignored,9,3,9,8.2,18.1,692.34,14,49.45,0.025,8.1,0,No,In-Store,30,No
CUST10809,27,Male,East,56367.59,0,No,Ignored,5,2,9,0.3,93.8,1983.21,9,220.36,0.206,5.5,1,No,In-Store,16,Yes
CUST10820,32,Male,West,92972.53,3.2,Yes,Responded,8,1,10,10.7,90.5,958.51,9,106.5,0.124,7.1,1,Yes,In-Store,19,No
CUST10069,30,Female,North,88173.16,0,Yes,Ignored,1,0,6,0.5,93,690.47,10,69.05,0.056,10,4,Yes,Online,14,No
CUST10783,45,Male,West,92501.37,2,Yes,Unsubscribed,6,2,13,6.8,21.4,609.15,7,87.02,0.372,3,3,No,Online,36,Yes
CUST10523,45,Female,North,,2.3,Yes,Responded,2,1,8,6.3,35.3,1515.5,8,189.44,0.295,9.1,1,No,Mobile App,3,No
CUST11132,57,Male,East,39901.34,0.1,no,Ignored,5,1,3,0.7,92.8,891.22,13,68.56,0.312,8.1,3,No,In-Store,123,Yes
CUST10981,43,Other,East,33603.55,3.1,yes,Unsubscribed,7,1,7,6,80.4,766.71,9,85.19,0.413,,1,No,Online,17,Yes
CUST10804,33,Female,East,113428.16,7.2,Yes,Responded,8,3,8,9.8,63.9,496.42,13,38.19,0.404,8.7,1,No,Mobile App,55,No
CUST10815,20,Female,South,,2.4,Yes,Unsubscribed,4,1,9,19,10.9,580.56,7,82.94,0.241,7.7,1,No,Online,125,Yes
CUST10123,21,Female,Central,33384.76,1.3,Yes,Responded,8,0,7,,48.2,1129.74,11,102.7,0.28,7.4,2,No,Online,100,No
CUST10863,60,Male,North,74668.83,0.4,No,Responded,6,1,5,0.4,65.9,767.12,11,69.74,0.252,7,0,No,Online,10,Yes
CUST10058,42,Male,West,36790.79,1.4,No,Ignored,5,1,5,3.6,17.5,1132.3,5,226.46,,9.4,0,No,Online,88,Yes
CUST11121,52,Male,North,45437.41,3,Yes,Responded,5,3,3,2.7,85.3,1267.24,8,158.4,0.332,7,2,Yes,Online,34,No
CUST10363,43,Female,South,38075.88,1.2,Yes,Responded,8,2,6,1,30.6,1605.36,7,229.34,,4.2,0,No,Mobile App,15,No
